,Image Name,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Z Position,Cell: ObjectID,Cell: DAPI_Area_Average,Cell: DAPI_Integrated_Intensity,Cell: DAPI_Average_Intensity,Cell: FITC_Integrated_Intensity,Cell: FITC_Average_Intensity,Cell: TRITC_Integrated_Intensity,Cell: TRITC_Average_Intensity,Cell: CY5_Integrated_Intensity,Cell: CY5_Average_Intensity,Cell: Features Count_Sum,Cell: Nuc_Area_Sum,Cell: NucFITC_Integrated_Intensity_Sum,Cell: NucFITC_Average_Intensity_Sum
2098,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,16.0,276.4486125,709769.0,267.03122648607973,327792.0,123.32279909706546,320938.0,120.74416854778029,314984.0,118.50413844996238,0.0,65535.0,65535.0,65535.0
2099,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,17.0,497.25388125,1328264.0,277.82137628111275,605050.0,126.55302238025517,668786.0,139.88412466011295,877364.0,183.51056264379838,0.0,65535.0,65535.0,65535.0
2100,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,18.0,72.18033750000001,368341.0,530.750720461095,91540.0,131.90201729106627,85011.0,122.49423631123919,82928.0,119.492795389049,0.0,65535.0,65535.0,65535.0
2101,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,19.0,104.63028750000001,411460.0,409.00596421471175,134497.0,133.6948310139165,124007.0,123.26739562624255,120514.0,119.79522862823062,0.0,65535.0,65535.0,65535.0
2102,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,20.0,207.28445625000003,552673.0,277.30707476166583,246949.0,123.90817862518816,239584.0,120.21274460612142,235919.0,118.37380832915203,0.0,65535.0,65535.0,65535.0
2103,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,21.0,292.36156875,925437.0,329.2198505869797,353366.0,125.70828886517253,345781.0,123.0099608680185,334726.0,119.07719672714336,0.0,65535.0,65535.0,65535.0
2104,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,22.0,195.53175000000002,538301.0,286.33031914893616,235651.0,125.34627659574468,258170.0,137.3244680851064,237555.0,126.35904255319149,0.0,65535.0,65535.0,65535.0
2105,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,23.0,177.53866875000003,506135.0,296.50556531927356,215836.0,126.44171060339778,204624.0,119.87346221441125,201001.0,117.7510251903925,0.0,65535.0,65535.0,65535.0
2106,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,24.0,193.86765,543848.0,291.7639484978541,235656.0,126.42489270386267,226994.0,121.77789699570816,221837.0,119.0112660944206,0.0,65535.0,65535.0,65535.0
2107,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,25.0,193.76364375,516240.0,277.1014492753623,231969.0,124.51368760064412,226392.0,121.52012882447666,221670.0,118.98550724637681,0.0,65535.0,65535.0,65535.0
2108,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,26.0,306.19440000000003,708143.0,240.5377038043478,368791.0,125.26868206521739,428201.0,145.44870923913044,487827.0,165.70210597826087,0.0,65535.0,65535.0,65535.0
2109,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,27.0,105.56634375000002,408494.0,402.45714285714286,135856.0,133.84827586206896,124893.0,123.0472906403941,121700.0,119.90147783251231,0.0,65535.0,65535.0,65535.0
2110,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,28.0,260.95168125000004,678827.0,270.5567955360701,315806.0,125.8692706257473,362591.0,144.51614188919888,493035.0,196.50657632522916,0.0,65535.0,65535.0,65535.0
2111,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,29.0,230.78986875,575196.0,259.214060387562,277515.0,125.06309148264984,271207.0,122.22036953582695,263683.0,118.82965299684543,0.0,65535.0,65535.0,65535.0
2112,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,30.0,252.3191625,625484.0,257.8252267106348,298286.0,122.95383347073371,321750.0,132.62572135201978,371847.0,153.2757625721352,0.0,65535.0,65535.0,65535.0
2113,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,31.0,176.18658750000003,497676.0,293.7874852420307,211492.0,124.84769775678866,206750.0,122.04840613931523,201626.0,119.02361275088548,0.0,65535.0,65535.0,65535.0
2114,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,32.0,294.961725,762168.0,268.7475317348378,356198.0,125.598730606488,448782.0,158.24471086036672,698411.0,246.26622002820875,0.0,65535.0,65535.0,65535.0
2115,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,33.0,217.06104375,579398.0,277.6224245328222,259734.0,124.45328222328702,260055.0,124.6070915189267,246658.0,118.18782942022041,0.0,65535.0,65535.0,65535.0
2116,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,34.0,276.96864375,754888.0,283.4727750657154,329176.0,123.61096507698085,367892.0,138.14945550131432,570404.0,214.19601952684943,0.0,65535.0,65535.0,65535.0
2117,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,35.0,266.04798750000003,716700.0,280.1798279906177,321655.0,125.74472243940579,379238.0,148.2556684910086,521145.0,203.73143080531665,0.0,65535.0,65535.0,65535.0
2118,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,36.0,343.84466249999997,988756.0,299.07924984875984,413822.0,125.17301875378101,426053.0,128.87265577737446,662279.0,200.32637628554144,0.0,65535.0,65535.0,65535.0
2119,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,37.0,157.25745,842216.0,557.021164021164,209829.0,138.77579365079364,188921.0,124.94775132275132,180685.0,119.50066137566138,0.0,65535.0,65535.0,65535.0
2120,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,38.0,245.97478125,596282.0,252.1276955602537,293841.0,124.24566596194504,295211.0,124.82494714587737,280722.0,118.6985200845666,0.0,65535.0,65535.0,65535.0
2121,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,39.0,304.21828125,783578.0,267.8899145299145,366593.0,125.33094017094017,422916.0,144.58666666666667,673386.0,230.2174358974359,0.0,65535.0,65535.0,65535.0
2122,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,40.0,263.34382500000004,685979.0,270.923775671406,316540.0,125.01579778830964,403466.0,159.3467614533965,548526.0,216.63744075829385,0.0,65535.0,65535.0,65535.0
2123,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,41.0,90.4854375,400307.0,460.1229885057471,113768.0,130.76781609195402,106638.0,122.57241379310345,102804.0,118.1655172413793,0.0,65535.0,65535.0,65535.0
2124,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,42.0,241.29450000000003,620362.0,267.39741379310345,289271.0,124.68577586206897,311803.0,134.3978448275862,361799.0,155.9478448275862,0.0,65535.0,65535.0,65535.0
2125,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,43.0,93.70963125,403283.0,447.5948945615982,119734.0,132.89012208657047,112210.0,124.53940066592675,106297.0,117.97669256381798,0.0,65535.0,65535.0,65535.0
2126,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,44.0,258.66354375000003,647753.0,260.45556895858465,309763.0,124.55287494973864,305733.0,122.93244873341375,294666.0,118.48250904704463,0.0,65535.0,65535.0,65535.0
2127,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,45.0,284.66510625,679207.0,248.1574716843259,340740.0,124.49397150164414,391784.0,143.14358786993057,474498.0,173.36426744610887,0.0,65535.0,65535.0,65535.0
2128,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,46.0,219.8692125,591249.0,279.6825922421949,262982.0,124.40018921475875,318002.0,150.4266792809839,380134.0,179.8174077578051,0.0,65535.0,65535.0,65535.0
2129,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,47.0,250.23903750000002,921472.0,382.9891936824605,311625.0,129.51995012468828,296913.0,123.40523690773067,288151.0,119.76350789692435,0.0,65535.0,65535.0,65535.0
2130,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,48.0,247.43086875000003,595459.0,250.2980243799916,296471.0,124.62000840689365,298223.0,125.35645229087852,281733.0,118.4249684741488,0.0,65535.0,65535.0,65535.0
2131,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,49.0,202.18815000000004,534354.0,274.87345679012344,242733.0,124.86265432098766,242383.0,124.68261316872427,230383.0,118.50977366255144,0.0,65535.0,65535.0,65535.0
2132,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,50.0,258.35152500000004,758884.0,305.5088566827697,309247.0,124.49557165861513,355775.0,143.22665056360708,543654.0,218.86231884057972,0.0,65535.0,65535.0,65535.0
2133,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,51.0,264.5919,696284.0,273.69654088050316,318061.0,125.02397798742139,356533.0,140.14661949685535,536676.0,210.95754716981133,0.0,65535.0,65535.0,65535.0
2134,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,52.0,176.70661875000002,518927.0,305.4308416715715,213591.0,125.71571512654502,215370.0,126.76280164802826,201200.0,118.42260153031195,0.0,65535.0,65535.0,65535.0
2135,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,53.0,412.38478125000006,991548.0,250.07515762925598,493592.0,124.48726355611602,542501.0,136.82244640605296,867967.0,218.90718789407313,0.0,65535.0,65535.0,65535.0
2136,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,54.0,301.618125,878887.0,303.06448275862067,364888.0,125.82344827586206,381153.0,131.43206896551723,611464.0,210.8496551724138,0.0,65535.0,65535.0,65535.0
2137,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,55.0,273.43243125000004,720680.0,274.12704450361355,329444.0,125.3115252947889,377889.0,143.73868391023203,613236.0,233.2582731076455,0.0,65535.0,65535.0,65535.0
2138,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,56.0,290.48945625000005,682253.0,244.27246688148944,349506.0,125.13641245972073,384762.0,137.7593984962406,401219.0,143.65162907268171,0.0,65535.0,65535.0,65535.0
2139,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,57.0,188.459325,534870.0,295.182119205298,226258.0,124.86644591611478,221795.0,122.40342163355409,214076.0,118.14348785871965,0.0,65535.0,65535.0,65535.0
2140,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,58.0,284.3530875,719309.0,263.09765910753475,342489.0,125.27029992684712,358486.0,131.12143379663496,402537.0,147.23372348207755,0.0,65535.0,65535.0,65535.0
2141,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,59.0,238.90235625000003,609075.0,265.16107966913364,286651.0,124.79364388332608,281733.0,122.65259033521986,271371.0,118.14148889856334,0.0,65535.0,65535.0,65535.0
2142,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,60.0,201.5641125,554622.0,286.1826625386997,242302.0,125.02683178534572,256047.0,132.11919504643961,228655.0,117.98503611971104,0.0,65535.0,65535.0,65535.0
2143,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,61.0,221.9493375,573877.0,268.92080599812556,266091.0,124.69119025304592,257718.0,120.76757263355202,250251.0,117.2685098406748,0.0,65535.0,65535.0,65535.0
2144,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,62.0,199.79600625,529905.0,275.84851639770955,240817.0,125.36022904737116,246683.0,128.4138469547111,226902.0,118.11660593440917,0.0,65535.0,65535.0,65535.0
2145,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,63.0,301.09809375000003,788071.0,272.2179620034542,360952.0,124.68117443868739,390924.0,135.0341968911917,463412.0,160.07322970639032,0.0,65535.0,65535.0,65535.0
2146,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,64.0,277.80069375,714781.0,267.6080119805316,335544.0,125.62485960314488,408778.0,153.0430550355672,574441.0,215.0658929239985,0.0,65535.0,65535.0,65535.0
2147,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,65.0,223.405425,585744.0,272.6927374301676,268072.0,124.80074487895718,265860.0,123.77094972067039,253059.0,117.81145251396649,0.0,65535.0,65535.0,65535.0
2148,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,66.0,190.85146875,538392.0,293.4016348773842,230777.0,125.76403269754769,226781.0,123.58637602179836,216722.0,118.10463215258855,0.0,65535.0,65535.0,65535.0
2149,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,67.0,306.19440000000003,926487.0,314.70346467391306,366581.0,124.5180027173913,392806.0,133.42595108695653,572604.0,194.4986413043478,0.0,65535.0,65535.0,65535.0
2150,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,68.0,228.50173125,575693.0,262.03595812471553,274219.0,124.81520254893036,268861.0,122.37642239417387,259349.0,118.04688211197087,0.0,65535.0,65535.0,65535.0
2151,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,69.0,265.52795625,714609.0,279.909518213866,319339.0,125.08382295338816,353465.0,138.45084214649432,550998.0,215.8237367802585,0.0,65535.0,65535.0,65535.0
2152,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,70.0,289.44939375,685548.0,246.33417175709667,348061.0,125.06683435141933,363194.0,130.50449155587495,435427.0,156.4595759971254,0.0,65535.0,65535.0,65535.0
2153,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,71.0,251.17509375,640176.0,265.0832298136646,304176.0,125.9527950310559,332404.0,137.64140786749482,413170.0,171.0848861283644,0.0,65535.0,65535.0,65535.0
2154,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,72.0,196.05178125,537037.0,284.90026525198937,235241.0,124.79628647214854,240013.0,127.32785145888595,220199.0,116.81644562334218,0.0,65535.0,65535.0,65535.0
2155,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,73.0,309.5226,919375.0,308.9297715053763,371363.0,124.78595430107526,404402.0,135.8877688172043,552362.0,185.60551075268816,0.0,65535.0,65535.0,65535.0
2156,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,74.0,334.2760875,918501.0,285.781269446173,414429.0,128.9449284380834,446237.0,138.84163036714375,621827.0,193.47448662103298,0.0,65535.0,65535.0,65535.0
2157,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,75.0,229.8538125,607598.0,274.931221719457,278080.0,125.82805429864253,351574.0,159.08325791855205,315985.0,142.97963800904978,0.0,65535.0,65535.0,65535.0
2158,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,76.0,261.05568750000003,673171.0,268.19561752988045,317858.0,126.63665338645419,348948.0,139.0231075697211,455926.0,181.64382470119523,0.0,65535.0,65535.0,65535.0
2159,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,77.0,227.87769375,621649.0,283.72843450479235,275949.0,125.94659972615244,319369.0,145.76403468735737,346028.0,157.93153811045184,0.0,65535.0,65535.0,65535.0
2160,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,78.0,258.03950625000004,636392.0,256.5062474808545,308531.0,124.35751713018944,305425.0,123.105602579605,291425.0,117.4627166465135,0.0,65535.0,65535.0,65535.0
2161,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,79.0,312.33076875,969628.0,322.8864468864469,371161.0,123.59673659673659,358980.0,119.54045954045954,348081.0,115.91108891108891,0.0,65535.0,65535.0,65535.0
2162,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,80.0,388.35933750000004,1032667.0,276.5578468130691,467093.0,125.09185859667916,513295.0,137.46518478843063,550022.0,147.3010176754151,0.0,65535.0,65535.0,65535.0
2163,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,81.0,353.10121875000004,1045514.0,307.95699558173783,428456.0,126.20206185567011,410609.0,120.94521354933725,397562.0,117.10220913107511,0.0,65535.0,65535.0,65535.0
2164,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,82.0,315.03493125000006,949060.0,313.32452954770554,387446.0,127.91218223836249,367719.0,121.39947177286233,352545.0,116.38989765599207,0.0,65535.0,65535.0,65535.0
2165,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,83.0,247.43086875000003,601602.0,252.88020176544768,296673.0,124.70491803278688,289067.0,121.50777637662884,279335.0,117.41698192517865,0.0,65535.0,65535.0,65535.0
2166,DAPI-FIXED,17:12:56.847000,00:00:00,D09 : Site 16,440.0,12339.8,84.0,232.66198125,679942.0,303.9526151095217,282661.0,126.35717478766205,320436.0,143.24362986142154,350620.0,156.73670093875725,0.0,65535.0,65535.0,65535.0
2167,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,1.0,144.46468125,480097.0,345.64218862491003,172849.0,124.44132469402447,168990.0,121.66306695464363,166412.0,119.80705543556516,0.0,65535.0,65535.0,65535.0
2168,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,2.0,213.00480000000002,566544.0,276.6328125,255802.0,124.9033203125,267412.0,130.572265625,245326.0,119.7880859375,0.0,65535.0,65535.0,65535.0
2169,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,3.0,210.50865000000002,563488.0,278.40316205533594,247731.0,122.39673913043478,266950.0,131.89229249011856,239944.0,118.5494071146245,0.0,65535.0,65535.0,65535.0
2170,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,4.0,281.12889375,698951.0,258.5834258231595,328013.0,121.35146133925268,365251.0,135.12800591934888,474940.0,175.70847206807252,0.0,65535.0,65535.0,65535.0
2171,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,5.0,247.53487500000003,620750.0,260.8193277310924,290068.0,121.87731092436975,317091.0,133.231512605042,280986.0,118.06134453781513,0.0,65535.0,65535.0,65535.0
2172,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,6.0,456.17141250000003,1212210.0,276.3816689466484,544000.0,124.03100775193798,541917.0,123.55608755129958,523335.0,119.31942544459645,0.0,65535.0,65535.0,65535.0
2173,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,7.0,179.5147875,527146.0,305.41483198146,213533.0,123.71552723059096,211523.0,122.55098493626883,205865.0,119.2728852838934,0.0,65535.0,65535.0,65535.0
2174,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,8.0,199.9000125,557211.0,289.9120707596254,238689.0,124.18782518210197,235409.0,122.48126951092613,229904.0,119.61706555671176,0.0,65535.0,65535.0,65535.0
2175,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,9.0,194.28367500000002,543405.0,290.90203426124197,228829.0,122.49946466809422,227413.0,121.7414346895075,220674.0,118.13383297644539,0.0,65535.0,65535.0,65535.0
2176,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,10.0,285.80917500000004,761066.0,276.95269286754,342927.0,124.7914847161572,375469.0,136.63355167394468,644337.0,234.47489082969432,0.0,65535.0,65535.0,65535.0
2177,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,11.0,246.49481250000002,616879.0,260.2864978902954,296011.0,124.89915611814347,305468.0,128.88945147679325,282895.0,119.36497890295358,0.0,65535.0,65535.0,65535.0
2178,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,12.0,185.7551625,532528.0,298.1679731243001,217984.0,122.0515117581187,214781.0,120.25811870100785,209539.0,117.32306830907055,0.0,65535.0,65535.0,65535.0
2179,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,13.0,208.63653750000003,638386.0,318.2382851445663,251563.0,125.40528414755732,290188.0,144.66001994017947,547726.0,273.04386839481555,0.0,65535.0,65535.0,65535.0
2180,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,14.0,278.84075625,676561.0,252.35397239835882,335780.0,125.24431182394629,332085.0,123.86609474076838,320176.0,119.42409548675867,0.0,65535.0,65535.0,65535.0
2181,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,15.0,348.94096874999997,912305.0,271.92399403874816,419285.0,124.97317436661699,480531.0,143.22831594634874,850130.0,253.3919523099851,0.0,65535.0,65535.0,65535.0
2182,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,16.0,130.11181875,465097.0,371.7801758593126,161738.0,129.28697042366107,155363.0,124.19104716227018,149437.0,119.45403677058353,0.0,65535.0,65535.0,65535.0
2183,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,17.0,379.51880625,1087079.0,297.91148259797205,453756.0,124.35078103590024,446512.0,122.3655796108523,471466.0,129.2041655248013,0.0,65535.0,65535.0,65535.0
2184,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,18.0,269.168175,936428.0,361.83462132921176,332788.0,128.5888717156105,332388.0,128.43431221020091,308736.0,119.2952086553323,0.0,65535.0,65535.0,65535.0
2185,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,19.0,210.50865000000002,573855.0,283.5251976284585,250226.0,123.6294466403162,260318.0,128.61561264822134,239429.0,118.2949604743083,0.0,65535.0,65535.0,65535.0
2186,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,20.0,245.76676875,637001.0,269.5730004231909,292899.0,123.95217943292425,337553.0,142.84934405416843,379167.0,160.4600084638172,0.0,65535.0,65535.0,65535.0
2187,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,21.0,272.60038125,728975.0,278.1285768790538,325794.0,124.30141167493323,400552.0,152.82411293399466,601118.0,229.34681419305608,0.0,65535.0,65535.0,65535.0
2188,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,22.0,201.5641125,561946.0,289.96181630546954,239841.0,123.75696594427245,269234.0,138.9236326109391,229016.0,118.17131062951496,0.0,65535.0,65535.0,65535.0
2189,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,23.0,255.54335625000002,823193.0,335.039886039886,307557.0,125.17582417582418,372319.0,151.53398453398452,695226.0,282.95726495726495,0.0,65535.0,65535.0,65535.0
2190,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,24.0,143.21660625,529097.0,384.2389251997095,180272.0,130.91648511256355,202922.0,147.36528685548294,408924.0,296.9673202614379,0.0,65535.0,65535.0,65535.0
2191,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,25.0,188.97935625000002,548250.0,301.73362685745735,226625.0,124.72482113373692,227451.0,125.17941662080352,215605.0,118.65987892129884,0.0,65535.0,65535.0,65535.0
2192,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,26.0,176.81062500000002,516429.0,303.7817647058824,208016.0,122.36235294117647,204293.0,120.17235294117647,199104.0,117.12,0.0,65535.0,65535.0,65535.0
2193,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,27.0,212.48476875000003,590805.0,289.18502202643174,255101.0,124.86588350465003,287448.0,140.69897209985317,364302.0,178.31718061674007,0.0,65535.0,65535.0,65535.0
2194,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,28.0,211.75672500000002,573182.0,281.5235756385069,252751.0,124.1409626719057,254479.0,124.98968565815323,241440.0,118.58546168958743,0.0,65535.0,65535.0,65535.0
2195,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,29.0,149.24896875000002,474611.0,330.73937282229963,178035.0,124.06620209059234,173097.0,120.62508710801394,169025.0,117.78745644599303,0.0,65535.0,65535.0,65535.0
2196,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,30.0,263.44783125000004,698601.0,275.7998420844848,312994.0,123.56652191077774,358679.0,141.60244769048558,572466.0,226.00315831030397,0.0,65535.0,65535.0,65535.0
2197,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,31.0,338.85236249999997,891152.0,273.5273173726212,405616.0,124.49846531614487,511855.0,157.10712093308777,716928.0,220.05156537753223,0.0,65535.0,65535.0,65535.0
2198,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,32.0,234.53409375000004,633715.0,281.02660753880264,280287.0,124.29578713968958,350162.0,155.28248337028825,433295.0,192.14855875831486,0.0,65535.0,65535.0,65535.0
2199,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,33.0,263.13581250000004,681467.0,269.3545454545455,313764.0,124.01739130434783,368807.0,145.77351778656126,514555.0,203.3814229249012,0.0,65535.0,65535.0,65535.0
2200,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,34.0,177.43466250000003,516840.0,302.95427901524033,211574.0,124.01758499413833,213514.0,125.15474794841735,202019.0,118.41676436107855,0.0,65535.0,65535.0,65535.0
2201,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,35.0,227.04564375,579276.0,265.3577645442052,269893.0,123.63398992212552,270058.0,123.70957398076042,257097.0,117.77233165368759,0.0,65535.0,65535.0,65535.0
2202,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,36.0,238.07030625000002,610150.0,266.5574486675404,283444.0,123.82874617737004,301390.0,131.66885102664918,276852.0,120.94888597640892,0.0,65535.0,65535.0,65535.0
2203,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,37.0,209.36458125000001,576532.0,286.40437158469945,250191.0,124.2876304023845,281614.0,139.8976651763537,311083.0,154.5370094386488,0.0,65535.0,65535.0,65535.0
2204,DAPI-FIXED,17:26:03.259000,00:00:00,D10 : Site 1,440.0,12354.78,38.0,215.916975,574140.0,276.5606936416185,256492.0,123.55105973025049,253526.0,122.12235067437379,244793.0,117.91570327552986,0.0,65535.0,65535.0,65535.0
